ID,GamePSID,ReleaseYear,Size,is_Digital_game,is_Physical_game
2286,6413,2018.0,420.0,0,0
2287,6470,2018.0,418.0,0,0
2288,7928,2018.0,358.0,0,0
2289,7908,2018.0,602.0,0,0
2290,-3822,0.0,0.0,0,0
2291,-4957,0.0,0.0,0,0
2292,7180,2018.0,399.0,0,0
2293,10847,2020.0,235.0,0,0
2294,8674,2019.0,525.0,0,0
2295,7079,2018.0,4679.68,0,0
2296,7080,2018.0,4679.68,0,0
2297,-2423,0.0,0.0,0,0
2298,8600,2019.0,2048.0,0,0
2299,-4425,0.0,0.0,0,0
2300,10013,2020.0,12032.0,0,0
2301,8357,2019.0,8960.0,0,0
2302,9476,2019.0,173.0,0,0
2303,10718,2020.0,8591.36,0,0
2304,6502,2018.0,4362.24,0,0
2305,7497,2018.0,16220.16,0,0
2306,8924,2019.0,16926.72,0,0
2307,11315,2020.0,22507.52,0,0
2308,13711,2021.0,0.0,0,0
2309,13714,2021.0,0.0,0,0
2310,13712,2021.0,0.0,0,0
2311,13713,2021.0,0.0,0,0
2312,-5565,0.0,0.0,0,0
2313,6681,2018.0,3553.28,0,0
2314,-3320,0.0,0.0,0,0
2315,8945,2019.0,913.0,0,0
2316,8944,2019.0,913.0,0,0
2317,11222,2020.0,584.0,0,0
2318,11731,2021.0,583.0,0,0
2319,7826,2018.0,5068.8,0,0
2320,-5537,0.0,0.0,0,0
2321,-4615,0.0,0.0,0,0
2322,11830,2021.0,0.0,0,0
2323,11829,2021.0,0.0,0,0
2324,2743,2014.0,697.0,0,0
2325,3063,2014.0,704.0,0,0
2326,4766,2015.0,257.0,0,0
2327,-1725,0.0,0.0,0,0
2328,-3281,0.0,0.0,0,0
2329,12185,2021.0,0.0,0,0
2330,12649,2021.0,0.0,0,0
2331,12650,2021.0,0.0,0,0
2332,12511,2021.0,0.0,0,0
2333,12512,2021.0,0.0,0,0
2334,10336,2020.0,790.0,0,0
2335,10335,2020.0,791.0,0,0
2336,12788,2021.0,0.0,0,0
2337,12787,2021.0,0.0,0,0
2338,9116,2019.0,4782.08,0,0
2339,10461,2020.0,5048.32,0,0
2340,5182,2016.0,1484.8,0,0
2341,10759,2020.0,3092.48,0,0
2342,-2842,0.0,0.0,0,0
2343,2630,2014.0,9523.2,0,0
2344,2313,2014.0,22016.0,0,0
2345,-3441,0.0,0.0,0,0
2346,-5506,0.0,0.0,0,0
2347,6811,2018.0,1054.72,0,0
2348,6787,2018.0,1054.72,0,0
2349,9058,2019.0,182.0,0,0
2350,9810,2020.0,131.0,0,0
2351,9057,2019.0,182.0,0,0
2352,6981,2019.0,1945.6,0,0
2353,12400,2021.0,0.0,0,0
2354,12292,2021.0,0.0,0,0
2355,12293,2021.0,0.0,0,0
2356,3879,2015.0,1843.2,0,0
2357,7695,2018.0,1935.36,0,0
2358,11424,2021.0,159.0,0,0
2359,5697,2017.0,1116.16,0,0
2360,10008,2020.0,96.0,0,0
2361,10007,2020.0,96.0,0,0
2362,3148,2015.0,2508.8,0,0
2363,3889,2015.0,2252.8,0,0
2364,-1746,0.0,0.0,0,0
2365,9732,2020.0,4085.76,0,0
2366,9733,2020.0,4085.76,0,0
2367,7648,2018.0,1208.32,0,0
2368,8811,2019.0,6225.92,0,0
2369,8473,2019.0,6205.44,0,0
2370,5448,2017.0,28467.2,0,0
2371,2109,2013.0,22507.52,0,0
2372,2151,2013.0,22220.8,0,0
2373,5941,2017.0,32.0,0,0
2374,13260,2021.0,0.0,0,0
2375,13259,2021.0,0.0,0,0
2376,6878,2018.0,249.0,0,0
2377,6871,2018.0,224.0,0,0
2378,6867,2018.0,252.0,0,0
2379,4452,2016.0,95.0,0,0
2380,6435,2018.0,2160.64,0,0
2381,7129,2018.0,2129.92,0,0
2382,-2950,0.0,0.0,0,0
2383,7147,2018.0,905.0,0,0
2384,4475,2016.0,2129.92,0,0
2385,3917,2016.0,790.0,0,0
2386,13907,2021.0,0.0,0,0
2387,13760,2021.0,0.0,0,0
2388,13257,2021.0,0.0,0,0
2389,13535,2021.0,0.0,0,0
2390,-4722,0.0,0.0,0,0
2391,9241,2019.0,1187.84,0,0
2392,11842,2021.0,1730.56,0,0
2393,11843,2021.0,1730.56,0,0
2394,-2771,0.0,0.0,0,0
2395,8037,2019.0,2160.64,0,0
2396,8036,2019.0,2160.64,0,0
2397,10583,2020.0,314.0,0,0
2398,6333,2017.0,1863.68,0,0
2399,4433,2016.0,32.0,0,0
2400,9506,2020.0,216.0,0,0
2401,4148,2016.0,1126.4,0,0
2402,8939,2019.0,514.0,0,0
2403,3315,2015.0,1218.56,0,0
2404,2902,2014.0,410.0,0,0
2405,5179,2017.0,1044.48,0,0
2406,12973,2021.0,0.0,0,0
2407,10100,2020.0,427.0,0,0
2408,-2980,0.0,0.0,0,0
2409,11370,2021.0,2897.92,0,0
2410,11371,2021.0,2897.92,0,0
2411,11542,2021.0,2897.92,0,0
2412,9470,2019.0,283.0,0,0
2413,9468,2019.0,282.0,0,0
2414,9469,2019.0,283.0,0,0
2415,9474,2019.0,283.0,0,0
2416,5642,2017.0,86.0,0,0
2417,-3151,0.0,0.0,0,0
2418,-5217,0.0,0.0,0,0
2419,5565,2017.0,251.0,0,0
2420,5587,2017.0,251.0,0,0
2421,8361,2019.0,67.0,0,0
2422,8376,2019.0,65.0,0,0
2423,8360,2019.0,69.0,0,0
2424,4008,2016.0,287.0,0,0
2425,2983,2015.0,420.0,0,0
2426,8609,2019.0,8366.08,0,0
2427,10479,2020.0,4689.92,0,0
2428,9325,2019.0,4556.8,0,0
2429,8619,2019.0,96.0,0,0
2430,7173,2018.0,9123.84,0,0
2431,5600,2017.0,945.0,0,0
2432,10148,2020.0,1269.76,0,0
2433,6801,2018.0,481.0,0,0
2434,13248,2021.0,0.0,0,0
2435,13249,2021.0,0.0,0,0
2436,-4724,0.0,0.0,0,0
2437,9681,2020.0,1208.32,0,0
2438,9618,2020.0,1208.32,0,0
2439,11852,2021.0,36679.68,0,0
2440,12396,2021.0,0.0,0,0
2441,12395,2021.0,0.0,0,0
2442,6148,2017.0,3993.6,0,0
2443,6297,2017.0,4843.52,0,0
2444,4823,2016.0,884.0,0,0
2445,4851,2016.0,882.0,0,0
2446,5892,2017.0,5017.6,0,0
2447,9655,2020.0,6010.88,0,0
2448,-841,0.0,0.0,0,0
2449,4703,2016.0,767.0,0,0
2450,5844,2017.0,4915.2,0,0
2451,5855,2017.0,4812.8,0,0
2452,6323,2017.0,4976.64,0,0
2453,7176,2018.0,5027.84,0,0
2454,10005,2020.0,2560.0,0,0
2455,10006,2020.0,2560.0,0,0
2456,4400,2016.0,1269.76,0,0
2457,8489,2019.0,7608.32,0,0
2458,12961,2021.0,0.0,0,0
2459,12769,2021.0,0.0,0,0
2460,12960,2021.0,0.0,0,0
2461,6242,2017.0,4403.2,0,0
2462,4531,2016.0,489.0,0,0
2463,13199,2021.0,0.0,0,0
2464,13199,2021.0,0.0,0,0
2465,6742,2018.0,510.0,0,0
2466,6741,2018.0,511.0,0,0
2467,2396,2014.0,3379.2,0,0
2468,2409,2014.0,3389.44,0,0
2469,3519,2015.0,4239.36,0,0
2470,10181,2020.0,158.0,0,0
2471,10201,2020.0,0.0,0,0
2472,10182,2020.0,0.0,0,0
2473,9954,2020.0,66.0,0,0
2474,9925,2020.0,66.0,0,0
2475,2562,2014.0,1228.8,0,0
2476,12059,2021.0,9216.0,0,0
2477,4280,2016.0,4546.56,0,0
2478,3914,2016.0,2744.32,0,0
2479,6798,2018.0,192.0,0,0
2480,10636,2020.0,508.0,0,0
2481,10635,2020.0,508.0,0,0
2482,12519,2021.0,0.0,0,0
2483,9292,2019.0,5304.32,0,0
2484,-4356,0.0,0.0,0,0
2485,6200,2017.0,3143.68,0,0
2486,11191,2020.0,139.0,0,0
2487,6931,2018.0,409.0,0,0
2488,5499,2017.0,310.0,0,0
2489,10805,2020.0,650.0,0,0
2490,6493,2018.0,3225.6,0,0
2491,4085,2016.0,503.0,0,0
2492,171,2012.0,16568.32,0,0
2493,13641,2021.0,0.0,0,0
2494,10684,2020.0,1044.48,0,0
2495,7052,2018.0,944.0,0,0
2496,11656,2021.0,2560.0,0,0
2497,9466,2019.0,48.0,0,0
2498,2218,2014.0,591.0,0,0
2499,4500,2016.0,1290.24,0,0
2500,3080,2015.0,458.0,0,0
2501,4470,2016.0,1290.24,0,0
2502,10345,2021.0,12933.12,0,0
2503,8766,2019.0,7874.56,0,0
2504,5645,2017.0,2662.4,0,0
2505,5867,2017.0,2764.8,0,0
2506,3216,2015.0,13844.48,0,0
2507,3242,2015.0,13844.48,0,0
2508,2702,2014.0,9205.76,0,0
2509,3021,2015.0,9226.24,0,0
2510,6733,2018.0,78.0,0,0
2511,7756,2018.0,4321.28,0,0
2512,6838,2018.0,7137.28,0,0
2513,12943,2021.0,0.0,0,0
2514,11636,2021.0,14182.4,0,0
2515,-3964,0.0,0.0,0,0
2516,-1201,0.0,0.0,0,0
2517,14108,2021.0,0.0,0,0
2518,-2716,0.0,0.0,0,0
2519,10273,2020.0,1720.32,0,0
2520,11196,2020.0,1720.32,0,0
2521,10285,2020.0,1720.32,0,0
2522,11971,2021.0,52.0,0,0
2523,11974,2021.0,52.0,0,0
2524,11973,2021.0,52.0,0,0
2525,11972,2021.0,52.0,0,0
2526,6595,2018.0,526.0,0,0
2527,6593,2018.0,525.0,0,0
2528,-1303,0.0,0.0,0,0
2529,10880,2020.0,1925.12,0,0
2530,10886,2020.0,1925.12,0,0
2531,10881,2020.0,1925.12,0,0
2532,10885,2020.0,1925.12,0,0
2533,-4025,0.0,0.0,0,0
2534,6355,2017.0,212.0,0,0
2535,6443,2018.0,251.0,0,0
2536,6409,2017.0,76.0,0,0
2537,9112,2019.0,520.0,0,0
2538,9108,2019.0,520.0,0,0
2539,9111,2019.0,520.0,0,0
2540,7005,2018.0,797.0,0,0
2541,5816,2017.0,13312.0,0,0
2542,8212,2019.0,16701.44,0,0
2543,4159,2016.0,9523.2,0,0
2544,3493,2015.0,10752.0,0,0
2545,4755,2016.0,11366.4,0,0
2546,3139,2015.0,11427.84,0,0
2547,9941,2020.0,34263.04,0,0
2548,9789,2020.0,6645.76,0,0
2549,10296,2020.0,502.0,0,0
2550,10295,2020.0,502.0,0,0
2551,11467,2020.0,319.0,0,0
2552,11468,2020.0,319.0,0,0
2553,3714,2015.0,309.0,0,0
2554,2776,2015.0,0.0,0,0
2555,4751,2016.0,3297.28,0,0
2556,7940,2018.0,308.0,0,0
2557,8678,2019.0,313.0,0,0
2558,7941,2018.0,310.0,0,0
2559,3396,2015.0,8089.6,0,0
2560,3514,2015.0,8089.6,0,0
2561,2788,2014.0,8243.2,0,0
2562,9443,2020.0,10700.8,0,0
2563,13208,2021.0,0.0,0,0
2564,13208,2021.0,0.0,0,0
2565,13209,2021.0,0.0,0,0
2566,12863,2021.0,0.0,0,0
2567,9955,2020.0,59.0,0,0
2568,9924,2020.0,59.0,0,0
2569,7952,2019.0,9861.12,0,0
2570,8825,2019.0,4341.76,0,0
2571,10957,2020.0,2826.24,0,0
2572,10956,2020.0,2826.24,0,0
2573,-4366,0.0,0.0,0,0
2574,7037,2018.0,14417.92,0,0
2575,9432,2020.0,223.0,0,0
2576,9433,2020.0,223.0,0,0
2577,13103,2021.0,0.0,0,0
2578,12562,2021.0,0.0,0,0
2579,6834,2018.0,2088.96,0,0
2580,12465,2021.0,0.0,0,0
2581,12468,2021.0,0.0,0,0
2582,5046,2017.0,6635.52,0,0
2583,11009,2020.0,1474.56,0,0
2584,9850,2020.0,11315.2,0,0
2585,10879,2020.0,219.0,0,0
2586,13187,2021.0,0.0,0,0
2587,13188,2021.0,0.0,0,0
2588,12604,2021.0,0.0,0,0
2589,12603,2021.0,0.0,0,0
2590,4406,2016.0,327.0,0,0
2591,4394,2016.0,326.0,0,0
2592,12910,2021.0,9041.92,0,0
2593,5680,2017.0,5867.52,0,0
2594,11092,2020.0,93.0,0,0
2595,11093,2020.0,93.0,0,0
2596,11094,2020.0,87.0,0,0
2597,13162,2021.0,0.0,0,0
2598,3675,2015.0,310.0,0,0
2599,4098,2016.0,2283.52,0,0
2600,-2538,0.0,0.0,0,0
2601,-899,0.0,0.0,0,0
2602,8523,2019.0,4577.28,0,0
2603,-2036,0.0,0.0,0,0
2604,10441,2020.0,9482.24,0,0
2605,12346,2021.0,0.0,0,0
2606,12224,2021.0,0.0,0,0
2607,12589,2021.0,0.0,0,0
2608,12274,2021.0,0.0,0,0
2609,12644,2021.0,0.0,0,0
2610,12273,2021.0,0.0,0,0
2611,12590,2021.0,0.0,0,0
2612,12736,2021.0,0.0,0,0
2613,8253,2019.0,3440.64,0,0
2614,8254,2019.0,3440.64,0,0
2615,8162,2019.0,4403.2,0,0
2616,6227,2017.0,2150.4,0,0
2617,6489,2018.0,1484.8,0,0
2618,-4835,0.0,0.0,0,0
2619,11113,2020.0,723.0,0,0
2620,11114,2020.0,723.0,0,0
2621,7412,2018.0,2007.04,0,0
2622,10735,2020.0,953.0,0,0
2623,10731,2020.0,953.0,0,0
2624,12081,2021.0,0.0,0,0
2625,12080,2021.0,0.0,0,0
2626,10736,2020.0,8437.76,0,0
2627,10732,2020.0,8437.76,0,0
2628,10737,2020.0,3461.12,0,0
2629,10733,2020.0,3450.88,0,0
2630,10738,2020.0,8007.68,0,0
2631,10730,2020.0,8007.68,0,0
2632,10739,2020.0,4751.36,0,0
2633,10734,2020.0,4751.36,0,0
2634,11688,2021.0,346.0,0,0
2635,11687,2021.0,346.0,0,0
2636,12038,2021.0,346.0,0,0
2637,6045,2017.0,6901.76,0,0
2638,9141,2019.0,4771.84,0,0
2639,9140,2019.0,4771.84,0,0
2640,2247,2014.0,4096.0,0,0
2641,5397,2017.0,19148.8,0,0
2642,10991,2020.0,129.0,0,0
2643,11042,2020.0,129.0,0,0
2644,12037,2021.0,47267.84,0,0
2645,8264,2019.0,11397.12,0,0
2646,8298,2019.0,11397.12,0,0
2647,-4386,0.0,0.0,0,0
2648,4412,2016.0,572.0,0,0
2649,7290,2018.0,2856.96,0,0
2650,11947,2021.0,8468.48,0,0
2651,9064,2019.0,1320.96,0,0
2652,7734,2018.0,8294.4,0,0
2653,3680,2015.0,4300.8,0,0
2654,9746,2020.0,8898.56,0,0
2655,11434,2020.0,1331.2,0,0
2656,7880,2018.0,5017.6,0,0
2657,8369,2019.0,5713.92,0,0
2658,3560,2015.0,529.0,0,0
2659,-4014,0.0,0.0,0,0
2660,4242,2016.0,7700.48,0,0
2661,10090,2020.0,425.0,0,0
2662,8614,2019.0,426.0,0,0
2663,8613,2019.0,426.0,0,0
2664,6824,2018.0,901.0,0,0
2665,6820,2018.0,901.0,0,0
2666,4272,2016.0,2846.72,0,0
2667,-5214,0.0,0.0,0,0
2668,11044,2020.0,7720.96,0,0
2669,11187,2021.0,1249.28,0,0
2670,11697,2021.0,1259.52,0,0
2671,11698,2021.0,1249.28,0,0
2672,8926,2019.0,111.0,0,0
2673,4319,2016.0,152.0,0,0
2674,4549,2016.0,2355.2,0,0
2675,5522,2017.0,134.0,0,0
2676,5469,2017.0,134.0,0,0
2677,12720,2021.0,0.0,0,0
2678,5051,2017.0,1986.56,0,0
2679,7722,2018.0,144.0,0,0
2680,7728,2018.0,144.0,0,0
2681,10302,2020.0,2867.2,0,0
2682,7994,2019.0,225.0,0,0
2683,7625,2019.0,225.0,0,0
2684,9688,2020.0,1402.88,0,0
2685,9344,2019.0,1392.64,0,0
2686,4135,2016.0,368.0,0,0
2687,-4126,0.0,0.0,0,0
2688,5950,2017.0,2867.2,0,0
2689,7200,2018.0,1679.36,0,0
2690,13943,2021.0,0.0,0,0
2691,8866,2019.0,727.0,0,0
2692,9281,2019.0,1218.56,0,0
2693,8865,2019.0,728.0,0,0
2694,10814,2020.0,8601.6,0,0
2695,3046,2015.0,786.0,0,0
2696,11557,2021.0,1095.68,0,0
2697,11782,2021.0,1095.68,0,0
2698,9830,2020.0,5089.28,0,0
2699,9831,2020.0,5089.28,0,0
2700,7651,2018.0,1904.64,0,0
2701,7653,2018.0,1904.64,0,0
2702,7652,2018.0,1904.64,0,0
2703,8170,2019.0,3194.88,0,0
2704,8603,2019.0,1966.08,0,0
2705,8604,2019.0,2037.76,0,0
2706,3110,2015.0,894.0,0,0
2707,3663,2015.0,1126.4,0,0
2708,11703,2021.0,15011.84,0,0
2709,11702,2021.0,15011.84,0,0
2710,12473,2021.0,0.0,0,0
2711,12474,2021.0,0.0,0,0
2712,12475,2021.0,0.0,0,0
2713,8681,2019.0,87.0,0,0
2714,8680,2019.0,89.0,0,0
2715,8682,2019.0,85.0,0,0
2716,8200,2019.0,350.0,0,0
2717,9654,2020.0,512.0,0,0
2718,4274,2016.0,207.0,0,0
2719,5000,2016.0,210.0,0,0
2720,-3816,0.0,0.0,0,0
2721,5779,2017.0,3276.8,0,0
2722,5781,2017.0,3174.4,0,0
2723,3853,2015.0,3072.0,0,0
2724,5326,2017.0,1105.92,0,0
2725,-4274,0.0,0.0,0,0
2726,8526,2019.0,739.0,0,0
2727,7549,2018.0,703.0,0,0
2728,4594,2016.0,913.0,0,0
2729,4173,2016.0,1331.2,0,0
2730,10777,2020.0,5437.44,0,0
2731,10776,2020.0,5437.44,0,0
2732,10671,2020.0,1320.96,0,0
2733,10344,2020.0,2191.36,0,0
2734,9514,2019.0,148.0,0,0
2735,9501,2019.0,148.0,0,0
2736,6545,2018.0,6174.72,0,0
2737,6485,2018.0,6174.72,0,0
2738,9646,2020.0,1955.84,0,0
2739,5723,2017.0,1095.68,0,0
2740,8273,2019.0,9492.48,0,0
2741,-4149,0.0,0.0,0,0
2742,8891,2019.0,1443.84,0,0
2743,8272,2019.0,1044.48,0,0
2744,8679,2019.0,1064.96,0,0
2745,10572,2020.0,28160.0,0,0
2746,-5088,0.0,0.0,0,0
2747,10161,2020.0,6051.84,0,0
2748,7348,2018.0,3778.56,0,0
2749,8383,2019.0,1935.36,0,0
2750,-495,0.0,0.0,0,0
2751,11118,2020.0,2928.64,0,0
2752,11117,2020.0,2887.68,0,0
2753,13098,2021.0,0.0,0,0
2754,7707,2018.0,1024.0,0,0
2755,11328,2020.0,253.0,0,0
2756,11330,2020.0,253.0,0,0
2757,11327,2020.0,253.0,0,0
2758,11329,2020.0,253.0,0,0
2759,9725,2020.0,908.0,0,0
2760,9716,2020.0,908.0,0,0
2761,9675,2020.0,908.0,0,0
2762,3312,2015.0,10813.44,0,0
2763,9246,2019.0,2283.52,0,0
2764,11435,2020.0,2672.64,0,0
2765,11437,2020.0,2672.64,0,0
2766,8850,2019.0,5847.04,0,0
2767,10674,2020.0,2037.76,0,0
2768,8234,2019.0,63.0,0,0
2769,8236,2019.0,59.0,0,0
2770,8235,2019.0,65.0,0,0
2771,-4611,0.0,0.0,0,0
2772,2740,2014.0,2252.8,0,0
2773,3595,2015.0,79.0,0,0
2774,-1917,0.0,0.0,0,0
2775,7304,2019.0,974.0,0,0
2776,8696,2019.0,2713.6,0,0
2777,5553,2017.0,3891.2,0,0
2778,5561,2017.0,3891.2,0,0
2779,7604,2018.0,3502.08,0,0
2780,7947,2018.0,3502.08,0,0
2781,-2615,0.0,0.0,0,0
2782,5872,2018.0,864.0,0,0
2783,4246,2016.0,310.0,0,0
2784,7055,2018.0,162.0,0,0
2785,8871,2019.0,262.0,0,0
2786,7429,2018.0,162.0,0,0
2787,-5327,0.0,0.0,0,0
2788,11342,2020.0,3092.48,0,0
2789,7399,2018.0,1361.92,0,0
2790,7869,2018.0,9840.64,0,0
2791,7554,2018.0,9656.32,0,0
2792,7019,2018.0,8878.08,0,0
2793,7868,2018.0,4648.96,0,0
2794,7555,2018.0,24913.92,0,0
2795,7015,2018.0,0.0,0,0
2796,5330,2017.0,20684.8,0,0
2797,5290,2017.0,20172.8,0,0
2798,4565,2016.0,19968.0,0,0
2799,5548,2017.0,20152.32,0,0
2800,9938,2020.0,38666.24,0,0
2801,9937,2020.0,38666.24,0,0
2802,9769,2020.0,31692.8,0,0
2803,9267,2019.0,31324.16,0,0
2804,9768,2020.0,31682.56,0,0
2805,9770,2020.0,13250.56,0,0
2806,10321,2020.0,13250.56,0,0
2807,10322,2020.0,13240.32,0,0
2808,11770,2021.0,17346.56,0,0
2809,7870,2018.0,9830.4,0,0
2810,7556,2018.0,9646.08,0,0
2811,7013,2018.0,8847.36,0,0
2812,7033,2018.0,143.0,0,0
2813,7034,2018.0,143.0,0,0
2814,10946,2020.0,47.0,0,0
2815,7395,2018.0,1986.56,0,0
2816,9553,2019.0,3768.32,0,0
2817,13079,2021.0,0.0,0,0
2818,10600,2020.0,6113.28,0,0
2819,1633,2013.0,35635.2,0,0
2820,3400,2015.0,1566.72,0,0
2821,-4513,0.0,0.0,0,0
2822,7384,2018.0,9185.28,0,0
2823,7383,2018.0,9185.28,0,0
2824,6744,2018.0,655.0,0,0
2825,6875,2018.0,655.0,0,0
2826,8309,2019.0,3727.36,0,0
2827,4342,2016.0,1413.12,0,0
2828,7689,2018.0,1617.92,0,0
2829,6847,2018.0,1536.0,0,0
2830,12995,2021.0,0.0,0,0
2831,8124,2019.0,2109.44,0,0
2832,12730,2021.0,0.0,0,0
2833,11322,2020.0,5847.04,0,0
2834,8153,2019.0,307.0,0,0
2835,8707,2019.0,403.0,0,0
2836,8152,2019.0,310.0,0,0
2837,9384,2019.0,404.0,0,0
2838,9387,2019.0,404.0,0,0
2839,9383,2019.0,406.0,0,0
2840,6895,2018.0,191.0,0,0
2841,8637,2019.0,298.0,0,0
2842,8689,2019.0,383.0,0,0
2843,8975,2019.0,386.0,0,0
2844,8684,2019.0,385.0,0,0
2845,7980,2019.0,300.0,0,0
2846,8833,2019.0,467.0,0,0
2847,7979,2019.0,302.0,0,0
2848,8250,2019.0,346.0,0,0
2849,10313,2020.0,464.0,0,0
2850,10451,2020.0,464.0,0,0
2851,10298,2020.0,466.0,0,0
2852,7920,2018.0,169.0,0,0
2853,3387,2015.0,406.0,0,0
2854,7305,2018.0,358.0,0,0
2855,2697,2014.0,3880.96,0,0
2856,6525,2018.0,239.0,0,0
2857,9165,2019.0,356.0,0,0
2858,9166,2019.0,357.0,0,0
2859,13097,2021.0,0.0,0,0
2860,3048,2015.0,506.0,0,0
2861,9564,2020.0,21688.32,0,0
2862,5834,2017.0,15462.4,0,0
2863,7600,2018.0,667.0,0,0
2864,-5441,0.0,0.0,0,0
2865,4864,2016.0,398.0,0,0
2866,5989,2017.0,447.0,0,0
2867,11889,2021.0,1935.36,0,0
2868,5068,2017.0,1280.0,0,0
2869,10160,2020.0,235.0,0,0
2870,10159,2020.0,235.0,0,0
2871,11880,2021.0,73.0,0,0
2872,12616,2021.0,0.0,0,0
2873,11881,2021.0,73.0,0,0
2874,6495,2018.0,478.0,0,0
2875,10789,2020.0,1331.2,0,0
2876,7654,2018.0,1269.76,0,0
2877,7671,2018.0,1269.76,0,0
2878,7932,2019.0,225.0,0,0
2879,6917,2018.0,174.0,0,0
2880,4318,2016.0,2355.2,0,0
2881,10526,2020.0,727.0,0,0
2882,7585,2018.0,659.0,0,0
2883,10183,2020.0,33.0,0,0
2884,10178,2020.0,33.0,0,0
2885,10184,2020.0,33.0,0,0
2886,10179,2020.0,33.0,0,0
2887,2724,2014.0,645.0,0,0
2888,8438,2019.0,1474.56,0,0
2889,9493,2020.0,117.0,0,0
2890,4715,2016.0,1290.24,0,0
2891,10858,2020.0,38.0,0,0
2892,5542,2017.0,128.0,0,0
2893,5570,2017.0,130.0,0,0
2894,-1387,0.0,0.0,0,0
2895,3994,2016.0,617.0,0,0
2896,-3280,0.0,0.0,0,0
2897,7313,2018.0,1802.24,0,0
2898,7532,2018.0,1832.96,0,0
2899,10176,2020.0,1607.68,0,0
2900,10177,2020.0,1607.68,0,0
2901,10515,2020.0,584.0,0,0
2902,10516,2020.0,584.0,0,0
2903,7030,2018.0,2600.96,0,0
2904,7029,2018.0,2600.96,0,0
2905,7016,2018.0,2600.96,0,0
2906,2475,2014.0,473.0,0,0
2907,6189,2017.0,524.0,0,0
2908,6050,2017.0,524.0,0,0
2909,6089,2017.0,524.0,0,0
2910,12783,2021.0,0.0,0,0
2911,12784,2021.0,0.0,0,0
2912,12992,2021.0,0.0,0,0
2913,12991,2021.0,0.0,0,0
2914,7298,2018.0,666.0,0,0
2915,7411,2018.0,667.0,0,0
2916,13904,2021.0,0.0,0,0
2917,13905,2021.0,0.0,0,0
2918,-3620,0.0,0.0,0,0
2919,4270,2016.0,456.0,0,0
2920,5605,2017.0,436.0,0,0
2921,9552,2020.0,569.0,0,0
2922,5981,2017.0,308.0,0,0
2923,-5051,0.0,0.0,0,0
2924,9091,2019.0,4321.28,0,0
2925,5025,2017.0,2201.6,0,0
2926,7340,2018.0,2713.6,0,0
2927,11086,2020.0,11827.2,0,0
2928,6216,2017.0,20408.32,0,0
2929,6193,2017.0,20408.32,0,0
2930,5917,2017.0,1126.4,0,0
2931,7981,2019.0,190.0,0,0
2932,7986,2019.0,190.0,0,0
2933,11313,2020.0,255.0,0,0
2934,11291,2020.0,0.0,0,0
2935,11292,2020.0,698.0,0,0
2936,6427,2018.0,434.0,0,0
2937,3336,2015.0,10956.8,0,0
2938,3343,2015.0,10956.8,0,0
2939,3993,2016.0,19046.4,0,0
2940,8966,2019.0,13096.96,0,0
2941,2612,2014.0,14336.0,0,0
2942,-3036,0.0,0.0,0,0
2943,-3149,0.0,0.0,0,0
2944,-3821,0.0,0.0,0,0
2945,7889,2018.0,41605.12,0,0
2946,7890,2018.0,41605.12,0,0
2947,4630,2016.0,8314.88,0,0
2948,5012,2016.0,5222.4,0,0
2949,8349,2019.0,507.0,0,0
2950,6426,2018.0,161.0,0,0
2951,6229,2017.0,415.0,0,0
2952,3362,2015.0,2457.6,0,0
2953,3375,2015.0,2457.6,0,0
2954,10589,2020.0,143.0,0,0
2955,11192,2020.0,137.0,0,0
2956,3678,2015.0,321.0,0,0
2957,11997,2021.0,137.0,0,0
2958,10993,2020.0,136.0,0,0
2959,11190,2020.0,139.0,0,0
2960,-4678,0.0,0.0,0,0
2961,12208,2021.0,2375.68,0,0
2962,8052,2019.0,2877.44,0,0
2963,5611,2017.0,1095.68,0,0
2964,12121,2021.0,2273.28,0,0
2965,10355,2020.0,2273.28,0,0
2966,11234,2020.0,6512.64,0,0
2967,11233,2020.0,6512.64,0,0
2968,12253,2021.0,0.0,0,0
2969,12255,2021.0,0.0,0,0
2970,12254,2021.0,0.0,0,0
2971,12252,2021.0,0.0,0,0
2972,13341,2021.0,0.0,0,0
2973,13343,2021.0,0.0,0,0
2974,13342,2021.0,0.0,0,0
2975,13340,2021.0,0.0,0,0
2976,5535,2017.0,1536.0,0,0
2977,9379,2019.0,2560.0,0,0
2978,10683,2020.0,356.0,0,0
2979,2793,2014.0,249.0,0,0
2980,13149,2021.0,0.0,0,0
2981,5452,2017.0,172.0,0,0
2982,3717,2015.0,228.0,0,0
2983,10138,2020.0,282.0,0,0
2984,10139,2020.0,282.0,0,0
2985,11321,2020.0,2027.52,0,0
2986,12990,2021.0,0.0,0,0
2987,11324,2020.0,2027.52,0,0
2988,10850,2020.0,693.0,0,0
2989,10851,2020.0,693.0,0,0
2990,-3035,0.0,0.0,0,0
2991,8720,2019.0,2887.68,0,0
2992,8719,2019.0,2887.68,0,0
2993,10416,2020.0,143.0,0,0
2994,7330,2018.0,238.0,0,0
2995,6442,2018.0,1515.52,0,0
2996,6466,2018.0,1515.52,0,0
2997,10855,2020.0,5939.2,0,0
2998,10856,2020.0,5939.2,0,0
2999,5457,2017.0,1914.88,0,0
3000,5617,2017.0,1945.6,0,0
3001,6419,2018.0,1904.64,0,0
3002,6434,2018.0,1904.64,0,0
3003,-2938,0.0,0.0,0,0
